feature_1,feature_2,feature_3,label
3155.086091658038,0.1047078079423906,0.0134757872756663,1
78642.07730858921,-0.5044166937505296,-0.6988365802885385,5
15354229.42742316,-0.1678864533857148,-0.2611283247598177,3
38592.15407395147,0.2785486033211449,0.8789145351183478,5
40669.349123125394,0.0957480005848097,-0.0073181264419532,0
1554927712.0175495,0.0783594755272167,-0.4786705056629577,5
1413441556.81861,0.0321201187823069,0.1847596407038692,2
168838.92785310486,0.1183773460259543,-0.4097402476743546,3
374015.618603362,0.7303226496497546,0.0939956247645577,5
3569924339.9906044,0.1568996718821714,-0.0774346204483843,2
5940.90525446015,0.7753740265173964,-0.4331391760093619,4
148945.33350428703,-0.1446415423040247,0.8479250580962319,5
543032637.5038573,-0.2089133481255388,-0.4470114413283919,5
8305075.582021638,-0.5182072798946643,0.01152133265015,4
5124932.633050987,0.4392629393370229,0.50784932809752,5
548.6187638067762,-0.8667568082560093,-1.3039036196005742,5
312.2219689350079,0.4600868699073017,-1.3187177255206326,4
48333.88304492758,0.1030457618192156,0.7730739306728245,4
12698439.258178432,0.4107870447531866,0.3137512314149764,5
276.3215849189899,-0.1646044816499714,-0.0679138208237597,0
182.4074542319864,1.720955870422412,-0.7617205348312298,5
2113.055886758997,1.264614556425323,-0.0240780953787064,5
303211201.8754018,0.067794526507147,-0.4043696210952999,4
108881701.15742251,-0.0416390605026538,0.0101942087444873,1
204861.123655824,-0.1388792921927306,0.6224284370986685,4
10325.686445156014,0.7601570206059354,0.2997012803605712,4
2092509.3402594696,-0.0795967550091063,-0.711309372597287,5
5346592.283437443,-0.0185752382364641,0.5007109512645056,4
70372.76689753993,-0.1680988878044527,-0.9220278386404778,5
5982831.926825852,-0.6049301333690772,0.136859923429673,5
6783842.876382891,0.1143902964332279,0.647501325693796,5
86018.88032175909,0.6615200814387763,-0.2136118814695067,4
38056.556107214055,0.2786841817936792,0.7029051416727395,4
740498.6919124706,0.5368326135692426,-0.1533497271507604,4
208296.0904132605,-0.051049188946123,0.0486992379333026,1
325284701.69324166,0.1038433302744677,-0.4861722889228453,5
45081.50532900173,-0.876015104721179,0.3750592341024794,5
1625329233.788756,-0.1502193279824314,0.0932775959222872,2
50895.53103098532,-0.7112624128028889,-0.2504026845217211,4
2471756324.3777714,0.1753376546409902,-0.1361999373956653,3
241564.80960487516,0.6886288857248627,0.3850244328795484,5
154352.5296516506,-0.2599350581804355,-0.1969053297364595,2
4759340.521638678,-0.2994631975258519,0.4254437223421906,4
323.61352815933753,-0.0527451055055387,0.1611470647797296,0
12637.684628516305,0.5477105573263221,-0.8898025478330777,5
1972661.77145094,0.1432987944225912,-0.5492653793739408,4
11055710.449498111,-0.057327859132221,-0.2512681471819733,2
214.2596248805609,0.9111496735244224,-0.3992422740939827,3
7377934.384300369,-0.0831602772054648,0.3254326177321376,3
287.5242324634196,-0.8003784120896891,-1.1046738393273348,4
165943218.58497512,-0.0124364903777908,0.5013823918633279,5
35346155.83663449,-0.2685473534835465,-0.3288233234819843,4
332646.15678109706,0.8161783156465995,-0.0506928618709732,5
8823.765636813367,-0.8573423013188297,0.1923468226501025,4
43894844.96404959,-0.4697698927927455,0.3266034012166813,5
63012.93326002384,-0.0139184687211958,0.089580371412541,0
62870452.64310909,-0.0534107543787659,-0.0025380677768397,0
2551910.2719597486,0.3416167021453793,-0.4396317675259829,4
409259.5707750899,-0.0119002787897853,0.5906862638706372,4
3324123.4101452776,0.0459344144574066,0.6935183946703035,5
66718.22191828303,0.8908804812663752,-0.0823083492111183,5
14317.136972584398,0.8883612070149387,0.698184813472007,5
331301341.64705664,-0.220909997993534,-0.1305143236612071,3
95932.4058572842,0.0752197801619529,0.0060156528525204,1
3135.9694797062098,0.815366742467826,0.4606085618145136,4
21104.86784110101,-0.1584768165256956,-0.9302541562714643,5
134455011.98869896,0.2041053872933224,0.0711526364352592,2
1145.4922673195051,0.0989416618707585,0.5188580229519197,2
1059159905.4203508,0.0373749821220585,-0.0159975796075174,1
42604.91991862117,0.0256407821684713,0.0699502836927156,1
10135601.722899145,-0.4021770863434891,-0.2620419776699651,4
9521.207242370105,-0.3077448627275868,0.7910854597264555,4
83640463.99837546,0.0008947049886266,0.0416265947903515,1
3434836773.922244,0.1201676657832912,-0.1351939889182697,2
21177.018053107884,-0.2822504306111407,-0.2740207643489133,2
39869555.28156247,-0.3144844056478538,-0.3686100971622685,4
152.7247989326545,-1.1753408963298175,1.740514646737142,5
11453694.395021783,-0.3085382939602477,0.534959231587717,5
14535511.633243077,0.6352944408860767,-0.0146766146614219,5
52058.79099536666,-0.038536343492134,0.0843045547775648,0
28130.60144602358,-0.5978820042708686,0.5461090159947879,4
368005.47974444274,-0.7064778252591993,-0.3160250690745623,5
1535860.5243774776,0.2049634613003384,0.1803291189307826,2
69782747.4950556,0.0444831903887111,0.0357213697573209,0
28416.63728744254,-0.2625738394749011,-0.9548969566742946,5
1901.666757239261,0.1021991101514037,0.0228109519581477,1
14302.835446309213,0.529078912287168,-0.8912126926796936,5
819.8576385429084,0.3964288058765159,-1.322535556241177,5
1489500.3553476967,0.6282315742791359,0.1975848309180165,5
2119.2115024390755,0.8282576765368114,0.4423649902450798,4
95105.5360668449,-0.6992339528949092,-0.4418092004604389,5
211079905.8274572,-0.3520541883224468,-0.4373435735266173,5
7204495.422481917,0.4570059518763495,-0.4886385017654138,5
441885.2291475199,-0.179824658870705,0.2646684987143541,2
753.3209351178598,1.180888616704015,-0.2656604938013557,4
1063053679.2777848,0.1814252581751369,-0.4437196556799309,5
4708.282642415142,0.6240859757792275,0.6682925413293775,4
2073959.2635320595,0.0466636138809624,-0.3499687756464966,3
1497437418.8389895,0.0075924531963918,0.0453255583282024,0
156523.06383967208,0.0163485751913495,-0.0705678746156804,1
1157938.800511178,-0.585518737808772,-0.0605730698498163,4
405861.1212010681,-0.061583487404129,0.3030731949751751,2
166304.81031384386,-0.6777531942676622,0.5768794906090772,5
7225.93774608931,0.0292503804119958,0.0847112833695451,1
274858.05778382363,0.0231216102627206,0.637736729752532,4
1385185.5890717662,-0.2538108468335019,0.5302730587742126,4
672586.5601373435,0.6250059359009116,-0.0705832715277621,4
5966.166428101587,-0.0907410137646754,0.9624880754631442,4
24782.24441729825,0.5837236088471556,-0.7140541126693329,5
2220820.102968049,0.1552511310700442,-0.2203045167066171,2
519312.9732988071,0.0089958799965367,-0.0696755797224613,0
31199046.877102364,-0.0418699224668748,-0.0115799927504313,1
9214734.269710414,0.0621050765458777,-0.004352556443298,0
183046311.11571804,0.0367809998676116,-0.4536068710328028,4
288.8418050590364,0.920383486934195,-1.414267767922761,5
376435.06614128535,0.3073037131713615,-0.5185257223720483,4
721.0813981747333,-0.6630350330208838,0.962212927388272,4
179635.9368877822,0.0579858798345156,0.0250078800546815,1
127176918.78090069,0.0267482796053329,-0.2655429300027087,3
18697.22509369913,-0.0748725546702065,-0.0034256914354808,1
814.3559349148746,0.0582604061205675,-0.0983213806560666,1
357750424.264015,-0.01567763382238,-0.5155549014907587,5
26039447.368889056,-0.1034835357603413,-0.4210807523907299,4
937692055.259405,0.2852473566008134,-0.4079015093837465,5
43681.30893754397,-0.3680622157980798,-0.0931131586249105,2
44005.338072673854,0.0665118455894936,-0.9164554727987384,5
31282.448864392976,-0.9342592407502832,0.0428959074339301,5
2334.9009438971275,0.9753520544779928,0.259205765475818,4
5994.076898989513,-1.0485382333851183,0.4574663270317662,5
3841030.377079834,0.2327179386643791,-0.263785264669212,3
1408.0953666558858,0.3450721988453638,-1.0344574845546624,4
738800.7363303985,0.2994755355259828,0.1962235357797933,3
225712172.9451832,0.529437638236435,-0.0692637572073577,5
3117.894820791824,0.5399869363609927,-0.8756145367015712,4
81541953.43320505,0.0534751087634485,0.0036536359624126,0
2025612.3556535288,0.4058303906379187,-0.5442920343027435,5
5042991.472308139,-0.199983381770844,0.1605809214813413,2
7995.241479163224,0.0039325742045371,-0.8816883634892568,4
336057475.2364039,-0.1266979744742658,-0.3781724879698349,4
173793549.4175792,0.0226546883181469,0.0484661917150922,0
776260700.2182844,0.4113748418078494,-0.2855483531317407,5
4357536.623402797,-0.3531900683031995,-0.3926019090964474,4
519.399449966459,0.5807360143801987,-0.3363319925694812,2
325.55100340006254,-0.9078372741533984,-0.2573085934974028,3
3626263.1877594544,-0.2145550774542703,-0.2268128373428331,3
6122972.44784919,-0.0024559800223421,0.280877205114483,2
373272147.1647317,0.1425259039882998,-0.1446923185889154,2
9003.920258486729,0.0877317169576794,0.0771867397366213,0
1941.74942169297,0.7779905475818178,-0.7323836933328597,4
12620.059779192978,-0.3467998607403075,0.4415980067166261,3
65282.73830333162,0.0267717611644595,0.0856285662074243,0
231914.02651021516,0.061791379701133,-0.0541292125191068,0
9748764.44823042,-0.0049716832762923,0.2413524169487705,2
903.0844781178092,-0.0234867305845624,0.1424606157816187,0
12884378.508571995,0.0594821639156095,0.016598694518213,0
746637877.2288716,0.3256850771259835,-0.3411872428208821,5
174382.27309823205,0.5222262036250978,0.6610856831096165,5
1148.0899930138987,-0.6911892930291532,1.2494161454954609,5
46390131.56607262,0.5381250842480112,-0.1151775781745924,5
743032838.2249993,-0.198513724020632,-0.4490484998502651,5
18173114.11496212,-0.0435258471799574,0.0173377809711334,1
362769.9256449434,-0.6170238404110905,0.1358702060583768,4
20734537.024926867,-0.4842227402988929,-0.0739678221120159,4
7891.88638611789,-0.0376904805730299,0.1059811469066082,0
195782308.49348903,-0.2180588185712564,0.1422597868613835,3
2043.7760425098943,-0.9548378051260475,0.959157929973924,5
97087749.9681411,0.0678331141263309,-0.2109841865092505,2
2849696.9483457757,0.5673520812022734,-0.1471159086375956,4
3414.076330152568,-0.0242105464813464,0.09317153960406,1
303.2335363601185,-0.0342479787470245,0.1307457549296358,1
11026.066403387653,0.6359462218204646,0.8393496586920207,5
64154.21446988304,0.0355090137462966,0.0617042054327316,1
67785459.64024572,-0.0555009330325388,0.0020904052762595,0
15477867.458104435,-0.0343762943405694,-0.2609585949158173,2
59024.3129710481,-0.5872713832649074,0.4380099842399411,4
47563.798965202805,0.8928480418685044,0.2575434723621088,5
6460.353759647099,-0.291946183123284,-0.3863668379394003,2
15157126.048503976,0.2227444879173005,-0.4424510321961127,4
3284696466.9656787,0.2908064388560628,0.3595082743046922,5
6201142.193085778,-0.0457573834070815,0.0268947889671322,1
3063179.108313132,0.045946026311252,0.6957124745510361,5
302555302.971804,-0.3732146517194303,0.194939235751979,4
1074.454404014504,-0.6722971775041904,-0.3434325555488094,3
999.2574292721744,0.5971347109818772,-0.1000729977516487,2
685.3787055266364,1.4651232510570813,-0.5818726813291485,5
116612133.7944138,0.1535985846202431,-0.1647270442823551,2
46778.40893899591,-0.1656253080377547,0.4266645868448495,3
41367.68120639498,-0.0995562405809812,-0.36245592939964,2
99601597.0937796,0.1843537469507495,0.4933242520745499,5
316250.6104138893,0.532949109364017,-0.4225118907293042,4
28620196.03140927,-0.0051364815697396,0.4694958846936886,4
741974.1461005642,0.0346907904282842,-0.0432616829135971,1
16444701.94280607,0.0511153716578807,-0.0085375955366341,0
1093326733.9300652,0.0419323505658089,0.0209386776098138,0
251791904.2441084,0.2438993620115383,-0.0085296226405234,3
28909.666320336382,0.6667917694237533,0.455372672610137,4
3342452.7001046604,-0.5319989573910298,-0.1585648397851917,4
3049044.034233002,0.6304415393977654,-0.1283391868498477,5
10437.964836818,0.0769332550340376,-0.0369032401378408,1
2449921.6000596746,-0.1305178717914195,-0.2047137154547015,2
394965873.0889945,0.0408063126899329,-0.0248716523280592,0
31157.329109304865,-0.1109863903387544,0.3795052908481394,2
115439.64906500893,0.0678115087214336,0.6959729315558858,4
546.6083642460216,-1.2185658141992106,-0.2787877359502033,4
200083.3769419616,0.0414748943165624,0.3689585928734018,3
60395918.815875575,-0.2734480760029444,0.0692328335132405,3
892509.9788211279,0.1469822097343124,0.6910370932210856,5
41449.65150156309,0.3571793672737681,0.0673657206945205,2
875023.410913893,0.1195985542853396,0.7705468807432743,5
503468.1212194052,0.0516813145261435,0.5990697068733793,4
323.8339195619771,0.0945059314322356,-1.62659214119069,5
68509.25111631305,0.8521776397247326,-0.1593510233098966,5
1463408528.9090252,-0.0487411338544038,-0.3728135263882839,4
956.299523168728,0.1290882164561625,-0.8085844693332882,3
55369.6692681917,0.2172724181771669,-0.4383994715524426,3
8245.012272696371,-0.4211882111497256,-0.4011118505649079,3
15317.432865492772,0.2344505418753366,-1.088083246563338,5
1086872681.285632,-0.0546661116655161,-0.3969844883681273,4
6265.620260500727,-0.9204352467821012,0.2221320268151827,4
295816351.72454387,-0.0122747983889292,-0.0387324834503902,1
47271.13160591423,-0.074054846664627,0.0241976291126873,1
389.5600430641824,-0.6621404526498444,1.265324839489954,4
492.9278880890652,-0.2035561292837798,-1.6759126734333578,5
1117803.3628733454,0.064130761129654,0.0040477390519877,1
1836924838.324328,-0.0491372446983997,-0.008980075989501,0
311926.5495595912,-0.4228709669592964,0.6844282603877377,5
151334820.062512,-0.040087274021429,-0.0085663215530764,1
55436.62524079043,0.0027067060574342,-0.0701378026339525,1
1176.6503467313842,1.188068969945384,0.1091168970477734,4
172.50307861077647,0.5120429428937904,1.6497597247311058,4
3539300.507632541,0.0151150769595855,0.0685577829388839,0
214194341.83368385,-0.1929887899799287,0.0634758979333099,2
747759074.6742066,0.0646080790794694,0.2366573264353517,3
309239980.6033534,0.5373693213374352,-0.0341879414519996,5
174289312.2155544,0.0282166554879123,0.0345616095204502,1
888390112.5380551,0.0431724609216748,-0.0216476506850701,0
424240.1274266777,-0.0529856337138682,-0.0234602572822184,1
3642491.863574355,0.1776318444726019,0.6198073177813741,5
12226.45830613471,-0.0831757790329478,-0.0556042397632689,0
113868208.24487364,-0.0041589516005877,0.0510183485092553,0
95269778.84017593,0.2045813888270062,-0.0532365729964009,2
7490007.199839991,-0.0223359541699832,-0.0435445447096425,1
119532.8301843125,-0.6355247040624604,0.1171935477503268,4
32576.068687696374,-0.0587489404198796,-0.0792929635768814,0
380.3585462927026,0.1070958994833367,-0.1210534282397913,0
84089.24680584899,0.0674906063773755,0.0240078239317322,1
47847.0758235941,0.3087352914613832,0.6681749662293908,4
21896454.39139544,0.5746666880769148,0.1480920427880162,5
763881886.9771799,-0.0482290993365875,-0.0052451239204637,0
454215855.6860121,0.2132900835057753,-0.5060755096059018,5
2250967.5945556806,0.687635319139576,0.1530636173359083,5
23229371.88107506,0.5807883197867936,-0.1861529373140387,5
8892.629621022834,-0.5212082917476889,-0.1223821876856244,3
1448.9411046942605,0.4083671848258823,0.4038866865724292,2
658892.8636816026,-0.5743380668339176,0.1080937141599933,4
3006697436.8462853,-0.1889061239453139,-0.0734511671921345,2
100675586.70926732,-0.4538263541851765,-0.3304565814596586,5
198712.62904508656,-0.0007626266099296,-0.309683176162688,2
215.13779245581745,-1.4708875910920274,0.2019332314575758,4
2190630812.554609,0.3538401217606047,0.0312011262581756,4
4741.751646665312,-0.7333667671377478,0.9514658725896108,5
997.8653672195732,0.18639444729976,0.5523084192345893,2
397832181.5005432,0.0340466072703267,-0.0147982294844945,1
15928937.08489972,-0.1449924196868173,0.2046718444806321,2
170.6871126461237,1.7326754479302982,-0.6643369052155789,5
1876589.1174219328,-0.0274677984220861,-0.0500501496676336,1
35558.67442119866,-0.0726517584584219,0.0058723212758797,1
966119811.05865,0.0183236790558494,-0.1939059038706673,2
19706704.04274138,0.0147488354413458,0.4407573461912111,4
2928487.334410095,0.0597803753656414,-0.030331547334059,0
4094914.0874066674,0.045816915282163,-0.0487718196676771,0
1174380473.232703,0.1647910077258903,0.1535053156723673,3
9357911.12358305,-0.5644950638260506,0.1955068642798073,5
548325613.1276534,-0.1419473191325104,-0.1598005240185841,2
7603008.400419638,-0.0426102343275489,0.0228867445712438,1
523884793.39081234,-0.1416898116917716,0.4847248682698769,5
370.83072135035405,0.5458331580840482,-0.4858736094984496,2
3381.363612122768,-0.0427621179836789,0.1138448821384267,0
34270.797859547936,-0.05825724338476,0.0636605362409862,1
2894323278.4016957,0.2933956764294267,-0.3211087630384567,5
294765585.8203951,0.3283015429198752,0.3950084454716845,5
16919220.837131754,-0.0101860479490181,-0.0465940103363361,1
1106374474.7583275,-0.3475443768511954,-0.0637287684673055,4
250355579.5409508,-0.0207339166455418,-0.0481301160348483,0
100538.0241800318,0.6419739614829988,-0.314198292294785,4
3576766.3592641237,0.6004872923220766,-0.2143137654141118,5
42402428.575978905,-0.347765652725089,0.2915666924867087,4
2240835550.165829,-0.0109133848018648,-0.450767658172036,5
596018684.1349516,0.0938833172150883,0.1799655879361836,2
7232.378335228874,0.1616822563054769,-0.5293450753659084,3
892.5662925163463,-0.2875571553849797,-1.3778793206834163,5
347142511.43423766,-0.0330200077989216,-0.4984026758861871,5
2780.626633893168,0.829637549372968,-0.6299253318962983,4
277.9398200040919,-0.4197185014814649,1.7332379672119218,5
153.48676681482647,-0.6822083269723981,-0.4253067819683785,2
12158702.30678856,0.1427182451149959,-0.225151536447183,2
134191515.12264904,0.2203546985127172,0.0147315777898734,2
2502.687730829552,-0.9903760228866012,-0.3624766161807874,4
493602.4934902706,-0.0577642345432993,0.0166907985489698,1
3088854285.6366854,-0.1787245942422087,-0.0090242918716802,2
1357.5073066364955,0.063974482868769,0.5621138637351818,2
1401.9375993463927,0.3426219470934687,-1.0418858340637258,4
177503.44027578525,-0.062760560241715,-0.0265800455563238,1
1537.1747039567283,-0.4520087610315497,0.957949680480619,4
266357059.9329324,0.0329403184337814,0.0382589584519559,0
96562.48716147484,-0.2689167962435069,-0.3291648326154996,3
9451.942963621275,-0.2709524717927239,-0.2948482516121175,2
158912.28761068865,0.0398826725269903,-0.0747148916873323,0
687948806.3575392,0.0849274281849821,-0.2272069244785792,3
134347.8647550805,-0.8112601316633827,-0.2257320035925329,5
248.512874143157,-0.7508137133084113,-0.0227765549191317,2
44872710.347513415,-0.1703334224462682,-0.2414177856889779,3
45965683.68464785,-0.5417239034270673,-0.0049351462166087,5
55217.36630325467,-0.0753570985018546,0.4051965617220264,3
727670773.3265113,0.3996303693782649,0.1128183685281006,4
542127.2374937561,-0.0728498643605298,0.0216500415659021,0
88229.47690227762,-0.057131169924761,0.0422567411924977,1
218.09646868352672,-0.0009383575751072,-0.1347446235807604,1
170815.29006644318,0.0634753797873094,-0.0593313690662765,0
3369232.069228055,0.0315401370603601,-0.0525716847669728,1
85243.0124327823,0.6936293984566113,0.159836767555093,4
85688209.49176808,-0.2809883089967972,-0.3301216081347645,4
247322219.90914848,0.1170156417082189,-0.3667237046533013,4
1430927.694248209,0.0646407413447926,-0.025560742002894,0
895158.4261541216,0.0082613020557992,-0.2824681454929657,2
182647937.67774507,0.2098040337751927,-0.0139416225799416,2
1995.182185013006,0.3510815429912535,0.3077097308097065,2
801.792854253166,-0.6345227979676494,0.0254807961348121,2
18572.577575446558,0.3039595242141634,0.7783273127527592,4
3062654.1973006465,-0.377746652128998,-0.5334747441591505,5
162527600.88268358,0.0493886711867531,0.0051507452126517,0
735081.1740490027,-0.3179895715635015,-0.200107455034189,3
229.2505271235781,-0.0818104556419075,0.1681738903539555,0
897655252.4456508,-0.0474268454785529,-0.0004955311143846,0
22510237.780125342,0.4451909597356762,-0.0499260433483318,4
15310.517213245374,-0.0846124793075039,0.060435715583304,0
176.4285004360267,1.8440740549028636,-0.1513493208974227,5
337786.7527620904,-0.0188472244122035,-0.0608956993901156,1
6197991.275200057,0.6181827561701535,0.3121493259672038,5
60455699.794277824,-0.1471334781563681,-0.4047003411338484,4
9161977.786903089,-0.0526980565889892,-0.0300288957788383,0
19396268.7403096,0.1562074968287863,0.2432172067649282,3
8693457.839188676,-0.0099777842264584,-0.0643363928793679,0
10285.154629266774,0.6265882404771915,0.650616025139903,4
76903341.75570889,0.2583432289465064,-0.0208982517187658,3
264116.5280393325,0.2088781641560149,-0.2469330189224922,2
2017.562784354209,-0.5773655309454043,0.1926648318742466,3
193.64081904518676,-0.0996344351405996,-0.1488434980372054,0
1634448789.3548076,0.2045181865094006,-0.2905102802788418,4
63439440.899094254,-0.4022086491333129,-0.0589360158895372,4
835.0784056819682,-0.101506094524785,-0.0491440206532015,1
1917.1352964314244,0.0526841121589445,-0.0930909546329694,1
27226647.323488794,-0.5985471704152376,-0.1173913041355594,5
2289032152.656938,0.0290084831847133,-0.0391775264595107,0
2809219975.800937,-0.3888996557431027,-0.2237463529160452,5
427506491.9725565,0.0439962717790919,0.0251698852107059,0
5572298.524310632,-0.3690270019760797,-0.4801190122383242,5
46814508.06719502,0.2152757197157345,0.526544277192905,5
2991.8742866372386,0.1135911353029923,0.029875755386763,0
361.119709210423,0.0426820698760413,0.1299222282475883,1
41574.67423253075,0.0317153830978656,-0.0721507313501676,1
80768449.93692215,0.4473433292475439,0.3381865163322677,5
682.1741766791274,1.3574481084285817,-0.6240778221042054,5
4210.879795333437,-0.4053557028702423,0.4154047997221297,3
127232.81824953452,0.6578876429299502,0.0133449263315182,4
31675.217428048243,0.3618843167885615,0.0640682504226855,2
709989732.5446159,-0.3159960975655592,0.3853830163538851,5
70910526.18407711,-0.0235015150590634,-0.0489600536526432,0
1937.8296318910427,-0.4657050818242706,-0.1907106744033223,2
12503.325526662786,-0.4178243409338549,0.7630367781279966,4
393023.5467050408,-0.0863974554197496,-0.8010186422459682,5
30916889.721317388,0.2420791923907164,-0.4898716945207517,5
3113.4939031217277,0.1634212022982533,-1.2342189571993931,5
1366.1280393449535,-0.5397895563730294,-0.3871980595857577,3
89133322.75985014,-0.1151639545101542,0.1825566076409504,2
763974364.9811348,-0.015920400057036,-0.0445107510359025,0
31302.50034769601,0.6905951522705498,-0.3800304563419133,4
81534.36736619439,0.172854076762522,0.3924918582221873,3
249925.2926743284,0.0611920591466337,-0.0321641520633539,1
515786.3231376077,-0.5565225068459824,0.035480502217664,4
19500.333541084383,-0.8160656401352577,-0.1126350091500715,4
279769.0689318381,0.032881456399578,0.0488364056577812,1
1126367.2306057496,-0.5277231108576111,-0.4741371277009604,5
189381.5853045041,-0.5922627394873816,0.3229049313249864,4
396.8873841777974,1.3161413785148346,-0.2829845895382004,4
32742.51869094853,0.379682615348286,0.0742892042453376,2
441.7415531462974,0.5670035993410183,0.5579362495213045,3
46578.64193305138,-0.0285458868650239,-0.0856755731205268,0
15772880.398710022,0.6392111912028756,0.04179083435406,5
948.8720978904752,-0.7256569281593308,-0.1366082011305216,3
17145926.68161693,0.3772042958853038,-0.4906864887758131,5
14495593.937820664,0.298785663778376,-0.0419997561111628,3
974143.3637875846,-0.0843217996715457,-0.2774866987002443,2
2062364263.519536,-0.2409787318520758,0.0006502515233319,3
2403.023952556327,0.4858435496774674,-0.0313269913368383,2
583.7028449170052,0.4405905227098691,-1.5655448898982274,5
1968343818.0266511,-0.4220656540647507,0.2418721090193395,5
15730.259087342012,0.6317153439360236,0.5032784778160846,4
194202.25586693943,0.3001962639304485,0.1752255199037223,2
652527.6143634744,0.0391441750867567,-0.0461145768890033,1
3119.631475793544,-0.1305173187503502,0.0055077605893801,0
9242923.088015998,0.1272223719317889,-0.2714734563964445,3
2081922944.0054183,0.1852902996313008,-0.3007792594864122,4
298868620.0836745,0.1562677017328363,-0.4443348852822099,5
313.8790395216501,0.4153937900817986,1.317584510710701,4
2187.595364759386,0.6266531450325334,-0.2274177114877738,3
90620023.29276577,-0.4197470071542738,-0.1666409984937208,4
4455.624734459681,0.9651822670048616,-0.6900606052053537,5
10007150.337036738,-0.0517087192808574,0.0063068506298644,1
598.4481618991954,-0.1059889361707784,-0.0530985819025123,1
147739.24904077686,0.0850711034783415,-0.0051032232144646,0
80166027.58027016,0.3310300286945232,0.2458179841481199,4
43226147.658284105,-0.5910960856917579,-0.0747663030360355,5
28423326.662506554,0.040481879326474,0.2871263591420108,3
186.77892693897715,-0.1291060582018563,0.0780336203920603,1
7837.42863286127,0.1033455746594487,-0.0495103279239382,0
3048344623.0172663,-0.0593938383131654,-0.4837533120402507,5
1608.5787699984553,-0.9028154423001812,-0.3638222940364341,4
3265306096.1571712,0.0351317609784076,-0.0057921415587001,1
3450517.228312494,0.189298539853376,0.5178662897696957,4
32563566.36337912,0.0044747746574491,-0.2210979839956415,2
115903.83091845331,0.1389621693143961,0.3042813358828607,2
